date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,net_PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL
2025-01-01,1,23602.6,23600,126.6,122.7,166.8,96.65,-1061.2500000000016,-1146.2500000000032,StopLoss,2025-01-01 09:48:00,2025-01-01 10:12:00,2025-01-02,Wednesday,1.0,-2877.500000000005
2025-01-01,2,23635.55,23650,128.9,120.95,168.2,100.45,-1409.9999999999986,-1495.0000000000005,StopLoss,2025-01-01 10:17:00,2025-01-01 10:47:00,2025-01-02,Wednesday,1.0,-4372.5000000000055
2025-01-01,3,23673.7,23650,214.75,86.1,207.95,68.15,1856.25,1771.2499999999982,Exit,2025-01-01 10:52:00,2025-01-01 15:20:00,2025-01-02,Wednesday,1.0,-2601.2500000000073
2025-01-02,0,23765.1,23750,128.35,104.55,161.8,65.9,389.99999999999807,304.99999999999636,StopLoss,2025-01-02 09:20:00,2025-01-02 09:42:00,2025-01-02,Thursday,0.0,304.99999999999636
2025-01-02,1,23834.5,23850,89.45,113.0,116.9,85.25,22.499999999999787,-62.50000000000192,StopLoss,2025-01-02 09:47:00,2025-01-02 10:12:00,2025-01-02,Thursday,0.0,242.49999999999443
2025-01-02,2,23869.3,23850,112.1,86.45,144.6,66.0,-903.7499999999998,-988.7500000000015,StopLoss,2025-01-02 10:17:00,2025-01-02 10:49:00,2025-01-02,Thursday,0.0,-746.250000000007
2025-01-02,3,23913.9,23900,116.05,80.05,161.55,50.95,-1230.0000000000016,-1315.0000000000027,StopLoss,2025-01-02 10:54:00,2025-01-02 12:25:00,2025-01-02,Thursday,0.0,-2061.25000000001
2025-01-02,4,23998.95,24000,120.6,76.75,129.45,26.8,3082.5000000000005,2997.499999999999,TakeProfit,2025-01-02 12:30:00,2025-01-02 13:08:00,2025-01-02,Thursday,0.0,936.2499999999891
2025-01-03,0,24169.25,24150,186.85,177.4,149.95,226.05,-881.25,-966.2500000000017,StopLoss,2025-01-03 09:20:00,2025-01-03 09:44:00,2025-01-09,Friday,4.0,-966.2500000000017
2025-01-03,1,24083.4,24100,169.65,201.6,114.35,208.6,3622.500000000001,3537.499999999999,Exit,2025-01-03 09:49:00,2025-01-03 15:20:00,2025-01-09,Friday,4.0,2571.2499999999973
2025-01-06,0,24022.4,24000,150.1,150.15,130.35,196.25,-1976.2499999999995,-2061.2500000000014,StopLoss,2025-01-06 09:20:00,2025-01-06 09:35:00,2025-01-09,Monday,3.0,-2061.2500000000014
2025-01-06,1,24008.55,24000,129.4,208.3,161.9,162.15,1023.7500000000005,938.7499999999987,StopLoss,2025-01-06 09:40:00,2025-01-06 10:01:00,2025-01-09,Monday,3.0,-1122.5000000000027
2025-01-06,2,24009.25,24000,159.5,164.6,113.25,206.25,344.99999999999955,259.99999999999784,StopLoss,2025-01-06 10:06:00,2025-01-06 10:37:00,2025-01-09,Monday,3.0,-862.5000000000048
2025-01-06,3,23922.95,23900,146.25,171.9,123.5,217.15,-1687.5,-1772.5000000000018,StopLoss,2025-01-06 10:42:00,2025-01-06 11:03:00,2025-01-09,Monday,3.0,-2635.0000000000064
2025-01-06,4,23817.45,23800,167.25,164.5,143.15,212.85,-1818.75,-1903.7500000000018,StopLoss,2025-01-06 11:08:00,2025-01-06 11:12:00,2025-01-09,Monday,3.0,-4538.750000000008
2025-01-06,5,23731.15,23750,172.05,181.9,145.05,241.55,-2448.7500000000005,-2533.7500000000023,StopLoss,2025-01-06 11:17:00,2025-01-06 11:48:00,2025-01-09,Monday,3.0,-7072.500000000011
2025-01-06,6,23663.6,23650,184.7,193.7,232.0,148.4,-150.00000000000213,-235.00000000000384,StopLoss,2025-01-06 11:53:00,2025-01-06 12:36:00,2025-01-09,Monday,3.0,-7307.500000000015
2025-01-06,7,23745.5,23750,182.0,184.0,158.0,230.45,-1683.749999999999,-1768.750000000001,StopLoss,2025-01-06 12:41:00,2025-01-06 13:16:00,2025-01-09,Monday,3.0,-9076.250000000016
2025-01-06,8,23690.45,23700,179.05,209.85,141.9,271.4,-1829.9999999999982,-1914.999999999998,StopLoss,2025-01-06 13:21:00,2025-01-06 14:39:00,2025-01-09,Monday,3.0,-10991.250000000015
2025-01-06,9,23565.2,23550,216.35,188.25,239.4,153.45,881.25,796.2499999999983,Exit,2025-01-06 14:44:00,2025-01-06 15:20:00,2025-01-09,Monday,3.0,-10195.000000000015
2025-01-07,0,23750.9,23750,162.95,168.0,96.3,146.45,6615.0,6529.999999999998,Exit,2025-01-07 09:20:00,2025-01-07 15:20:00,2025-01-09,Tuesday,2.0,6529.999999999998
2025-01-08,0,23672.75,23650,110.85,97.55,59.55,121.95,2017.4999999999993,1932.4999999999982,StopLoss,2025-01-08 09:20:00,2025-01-08 10:27:00,2025-01-09,Wednesday,1.0,1932.4999999999982
2025-01-08,1,23580.85,23600,85.2,85.9,71.45,112.55,-967.4999999999993,-1052.500000000001,StopLoss,2025-01-08 10:32:00,2025-01-08 10:41:00,2025-01-09,Wednesday,1.0,879.9999999999973
2025-01-08,2,23570.35,23550,93.6,86.45,132.15,42.25,423.7499999999994,338.7499999999982,StopLoss,2025-01-08 10:46:00,2025-01-08 13:44:00,2025-01-09,Wednesday,1.0,1218.7499999999955
2025-01-08,3,23629.5,23650,77.25,81.55,101.55,59.8,-191.24999999999977,-276.25000000000097,StopLoss,2025-01-08 13:49:00,2025-01-08 14:09:00,2025-01-09,Wednesday,1.0,942.4999999999945
2025-01-08,4,23679.6,23700,84.85,78.8,106.6,63.15,-457.5000000000001,-542.5000000000013,StopLoss,2025-01-08 14:14:00,2025-01-08 14:23:00,2025-01-09,Wednesday,1.0,399.9999999999932
2025-01-08,5,23726.3,23750,57.15,118.9,45.4,108.9,1631.25,1546.2499999999993,Exit,2025-01-08 14:28:00,2025-01-08 15:20:00,2025-01-09,Wednesday,1.0,1946.2499999999925
2025-01-09,0,23615.9,23600,51.8,49.3,23.5,87.45,-738.7500000000007,-823.7500000000008,StopLoss,2025-01-09 09:20:00,2025-01-09 10:47:00,2025-01-09,Thursday,0.0,-823.7500000000008
2025-01-09,1,23551.55,23550,38.6,59.7,38.25,18.1,3146.25,3061.2500000000005,TakeProfit,2025-01-09 10:52:00,2025-01-09 12:16:00,2025-01-09,Thursday,0.0,2237.4999999999995
